Unnamed: 0,essay_num,op_index,time,op_loc,op_type,current_editor,add,delete,selected_text,cursor_location,recording_obj,Unnamed: 12,Unnamed: 13,Unnamed: 14
0,0,0,133.761,editor,i,"['', '']",\n',,,"[0, 0]","{'t': 133761, 'o': [{'o': 'i', 'i': [0, 0], 'a': '\n'}]}",,,
1,0,1,133.904,editor,i,"['', '', '']",\n',,,"[1, 0]","{'t': 133904, 'o': [{'o': 'i', 'i': [1, 0], 'a': '\n'}]}",,,
2,0,2,134.301,editor,i,"['', '', 'my']",my',,,"[2, 0]","{'t': [134076, 134301], 'l': 2, 'o': [{'o': 'i', 'i': [2, 0], 'a': 'my'}]}",,,
3,0,3,134.754,editor,d,"['', '', '']",,my',,"[[2, 0], [2, 2]]","{'t': [134643, 134754], 'l': 2, 'o': [{'o': 'd', 'i': [[2, 0], [2, 2]], 'd': [[1, 2]]}]}",,,
4,0,4,137.401,editor,i,"['', '', 'My own perspective:', '']",My own perspective:\n',,,"[2, 0]","{'t': [134937, 137401], 'l': 20, 'o': [{'o': 'i', 'i': [2, 0], 'a': 'My own perspective:\n'}]}",,,
5,0,5,168.547,editor,i,"['', '', 'My own perspective:', 'I']",I',,,"[3, 0]","{'t': 168547, 'o': [{'o': 'i', 'i': [3, 0], 'a': 'I'}]}",,,
6,0,6,168.983,editor,i,"['', '', 'My own perspective:', 'I do']",do',,,"[3, 1]","{'t': [168700, 168983], 'l': 3, 'o': [{'o': 'i', 'i': [3, 1], 'a': ' do'}]}",,,
7,0,7,169.55,editor,d,"['', '', 'My own perspective:', '']",,I do',,"[[3, 0], [3, 4]]","{'t': [169196, 169550], 'l': 4, 'o': [{'o': 'd', 'i': [[3, 0], [3, 4]], 'd': [[1, 4]]}]}",,,
8,0,8,171.385,editor,i,"['', '', 'My own perspective:', "" = I don't ""]", = I don't ,,,"[3, 0]","{'t': [169903, 171385], 'l': 11, 'o': [{'o': 'i', 'i': [3, 0], 'a': "" = I don't ""}]}",,,
9,0,9,173.187,editor,d,"['', '', 'My own perspective:', ' ']",,= I don't ,,"[[3, 1], [3, 11]]","{'t': [172048, 173187], 'l': 10, 'o': [{'o': 'd', 'i': [[3, 1], [3, 11]], 'd': [[1, 10]]}]}",,,
10,0,10,175.094,editor,i,"['', '', 'My own perspective:', "" = I think it's ""]",= I think it's ,,,"[3, 1]","{'t': [173291, 175094], 'l': 15, 'o': [{'o': 'i', 'i': [3, 1], 'a': ""= I think it's ""}]}",,,
