Unnamed: 0,essay_num,op_index,time,op_loc,op_type,current_editor,add,delete,selected_text,cursor_location,recording_obj,Unnamed: 12,Unnamed: 13,Unnamed: 14
21521,62,0,210.799,editor,o,[''],,,,"[0, 0]","{'t': 210799, 'o': [{'o': 'o', 'i': [0, 0]}]}",,,
21522,62,1,215.09,editor,o,[''],,,,"[0, 0]","{'t': 215090, 'o': [{'o': 'o', 'i': [0, 0]}]}",,,
21523,62,2,220.184,editor,i,['T'],T',,,"[0, 0]","{'t': 220184, 'o': [{'o': 'i', 'i': [0, 0], 'a': 'T'}]}",,,
21524,62,3,222.083,editor,i,['This is a very iump'],his is a very iump',,,"[0, 1]","{'t': [220344, 222083], 'l': 18, 'o': [{'o': 'i', 'i': [0, 1], 'a': 'his is a very iump'}]}",,,
21525,62,4,222.549,editor,d,['This is a very i'],,ump',,"[[0, 16], [0, 19]]","{'t': [222338, 222549], 'l': 3, 'o': [{'o': 'd', 'i': [[0, 16], [0, 19]], 'd': [[1, 3]]}]}",,,
21526,62,5,224.881,editor,i,['This is a very importnat '],mportnat ',,,"[0, 16]","{'t': [222833, 224881], 'l': 9, 'o': [{'o': 'i', 'i': [0, 16], 'a': 'mportnat '}]}",,,
21527,62,6,225.457,editor,d,['This is a very import'],,nat ',,"[[0, 21], [0, 25]]","{'t': [225142, 225457], 'l': 4, 'o': [{'o': 'd', 'i': [[0, 21], [0, 25]], 'd': [[1, 4]]}]}",,,
21528,62,7,226.864,editor,i,['This is a very important question '],ant question ',,,"[0, 21]","{'t': [225655, 226864], 'l': 13, 'o': [{'o': 'i', 'i': [0, 21], 'a': 'ant question '}]}",,,
21529,62,8,228.209,editor,i,['This is a very important question i'],i',,,"[0, 34]","{'t': 228209, 'o': [{'o': 'i', 'i': [0, 34], 'a': 'i'}]}",,,
21530,62,9,229.207,editor,i,['This is a very important question in today'],n today',,,"[0, 35]","{'t': [228264, 229207], 'l': 7, 'o': [{'o': 'i', 'i': [0, 35], 'a': 'n today'}]}",,,
21531,62,10,235.191,editor,d,['This is a very important question '],,in today',,"[[0, 34], [0, 42]]","{'t': [230977, 235191], 'l': 2, 'o': [{'o': 'd', 'i': [[0, 34], [0, 42]], 'd': [[3, 1], [5, 1]]}]}",,,
21532,62,11,239.578,editor,i,"[""This is a very important question that should be asked in today's ""]",that should be asked in today's ,,,"[0, 34]","{'t': [236288, 239578], 'l': 32, 'o': [{'o': 'i', 'i': [0, 34], 'a': ""that should be asked in today's ""}]}",,,
21533,62,12,242.973,editor,d,"[""This is a very important question that should be asked in today'""]",,s ',,"[[0, 64], [0, 66]]","{'t': 242973, 'o': [{'o': 'd', 'i': [[0, 64], [0, 66]]}]}",,,
21534,62,13,244.819,editor,d,['This is a very important question that '],,should be asked in today',,"[[0, 39], [0, 64]]","{'t': [243520, 244819], 'l': 25, 'o': [{'o': 'd', 'i': [[0, 39], [0, 64]], 'd': [[1, 25]]}]}",,,
21535,62,14,258.45,editor,i,['This is a very important question that h'],h',,,"[0, 39]","{'t': 258450, 'o': [{'o': 'i', 'i': [0, 39], 'a': 'h'}]}",,,
