Unnamed: 0,essay_num,op_index,time,op_loc,op_type,current_editor,add,delete,selected_text,cursor_location,recording_obj,Unnamed: 12,Unnamed: 13,Unnamed: 14
23584,69,0,77.762,editor,i,['W'],W',,,"[0, 0]","{'t': 77762, 'o': [{'o': 'i', 'i': [0, 0], 'a': 'W'}]}",,,
23585,69,1,78.152,editor,i,['Wh'],h',,,"[0, 1]","{'t': 78152, 'o': [{'o': 'i', 'i': [0, 1], 'a': 'h'}]}",,,
23586,69,2,79.687,editor,i,['Whe'],e',,,"[0, 2]","{'t': 79687, 'o': [{'o': 'i', 'i': [0, 2], 'a': 'e'}]}",,,
23587,69,3,81.932,editor,i,['When we repa'],n we repa',,,"[0, 3]","{'t': [79865, 81932], 'l': 9, 'o': [{'o': 'i', 'i': [0, 3], 'a': 'n we repa'}]}",,,
23588,69,4,82.422,editor,d,['When we rep'],,a',,"[[0, 11], [0, 12]]","{'t': 82422, 'o': [{'o': 'd', 'i': [[0, 11], [0, 12]]}]}",,,
23589,69,5,83.619,editor,i,['When we replave '],lave ',,,"[0, 11]","{'t': [82752, 83619], 'l': 5, 'o': [{'o': 'i', 'i': [0, 11], 'a': 'lave '}]}",,,
23590,69,6,84.565,editor,d,['When we repla'],,ve ',,"[[0, 13], [0, 16]]","{'t': [84164, 84565], 'l': 3, 'o': [{'o': 'd', 'i': [[0, 13], [0, 16]], 'd': [[1, 3]]}]}",,,
23591,69,7,90.796,editor,i,['When we replace humans with machie'],ce humans with machie',,,"[0, 13]","{'t': [85205, 90796], 'l': 21, 'o': [{'o': 'i', 'i': [0, 13], 'a': 'ce humans with machie'}]}",,,
23592,69,8,91.291,editor,d,['When we replace humans with machi'],,e',,"[[0, 33], [0, 34]]","{'t': 91291, 'o': [{'o': 'd', 'i': [[0, 33], [0, 34]]}]}",,,
23593,69,9,93.001,editor,i,"['When we replace humans with machines ,']","nes ,'",,,"[0, 33]","{'t': [91636, 93001], 'l': 5, 'o': [{'o': 'i', 'i': [0, 33], 'a': 'nes ,'}]}",,,
23594,69,10,93.615,editor,d,['When we replace humans with machines'],,",'",,"[[0, 36], [0, 38]]","{'t': [93484, 93615], 'l': 2, 'o': [{'o': 'd', 'i': [[0, 36], [0, 38]], 'd': [[1, 2]]}]}",,,
23595,69,11,97.702,editor,i,"['When we replace humans with machines, we risk the ']",", we risk the '",,,"[0, 36]","{'t': [94015, 97702], 'l': 14, 'o': [{'o': 'i', 'i': [0, 36], 'a': ', we risk the '}]}",,,
23596,69,12,99.094,editor,i,"['When we replace humans with machines, we risk the a']",a',,,"[0, 50]","{'t': 99094, 'o': [{'o': 'i', 'i': [0, 50], 'a': 'a'}]}",,,
23597,69,13,101.598,editor,i,"['When we replace humans with machines, we risk the absence of ']",bsence of ',,,"[0, 51]","{'t': [99476, 101598], 'l': 10, 'o': [{'o': 'i', 'i': [0, 51], 'a': 'bsence of '}]}",,,
23598,69,14,104.458,editor,i,"['When we replace humans with machines, we risk the absence of h']",h',,,"[0, 61]","{'t': 104458, 'o': [{'o': 'i', 'i': [0, 61], 'a': 'h'}]}",,,
23599,69,15,111.575,editor,i,"['When we replace humans with machines, we risk the absence of human thinking and cominng up']",uman thinking and cominng up',,,"[0, 62]","{'t': [104610, 111575], 'l': 28, 'o': [{'o': 'i', 'i': [0, 62], 'a': 'uman thinking and cominng up'}]}",,,
23600,69,16,112.477,editor,d,"['When we replace humans with machines, we risk the absence of human thinking and comin']",,ng up',,"[[0, 85], [0, 90]]","{'t': [111876, 112477], 'l': 5, 'o': [{'o': 'd', 'i': [[0, 85], [0, 90]], 'd': [[1, 5]]}]}",,,
23601,69,17,119.365,editor,i,"['When we replace humans with machines, we risk the absence of human thinking and coming up with solutiomn']",g up with solutiomn',,,"[0, 85]","{'t': [113250, 119365], 'l': 19, 'o': [{'o': 'i', 'i': [0, 85], 'a': 'g up with solutiomn'}]}",,,
23602,69,18,119.868,editor,d,"['When we replace humans with machines, we risk the absence of human thinking and coming up with solutio']",,mn',,"[[0, 102], [0, 104]]","{'t': [119741, 119868], 'l': 2, 'o': [{'o': 'd', 'i': [[0, 102], [0, 104]], 'd': [[1, 2]]}]}",,,
23603,69,19,120.278,editor,i,"['When we replace humans with machines, we risk the absence of human thinking and coming up with solutions']",ns',,,"[0, 102]","{'t': [120137, 120278], 'l': 2, 'o': [{'o': 'i', 'i': [0, 102], 'a': 'ns'}]}",,,
23604,69,20,124.975,editor,i,"['When we replace humans with machines, we risk the absence of human thinking and coming up with solutions.']",.',,,"[0, 104]","{'t': 124975, 'o': [{'o': 'i', 'i': [0, 104], 'a': '.'}]}",,,
23605,69,21,126.084,editor,i,"['When we replace humans with machines, we risk the absence of human thinking and coming up with solutions. ']",,,,"[0, 105]","{'t': 126084, 'o': [{'o': 'i', 'i': [0, 105], 'a': ' '}]}",,,
23606,69,22,127.805,editor,i,"['When we replace humans with machines, we risk the absence of human thinking and coming up with solutions. I']",I',,,"[0, 106]","{'t': 127805, 'o': [{'o': 'i', 'i': [0, 106], 'a': 'I'}]}",,,
23607,69,23,128.046,editor,i,"['When we replace humans with machines, we risk the absence of human thinking and coming up with solutions. IN']",N',,,"[0, 107]","{'t': 128046, 'o': [{'o': 'i', 'i': [0, 107], 'a': 'N'}]}",,,
23608,69,24,129.069,editor,d,"['When we replace humans with machines, we risk the absence of human thinking and coming up with solutions. I']",,N',,"[[0, 107], [0, 108]]","{'t': 129069, 'o': [{'o': 'd', 'i': [[0, 107], [0, 108]]}]}",,,
23609,69,25,134.745,editor,i,"['When we replace humans with machines, we risk the absence of human thinking and coming up with solutions. In terms of the job the ']",n terms of the job the ',,,"[0, 107]","{'t': [129933, 134745], 'l': 23, 'o': [{'o': 'i', 'i': [0, 107], 'a': 'n terms of the job the '}]}",,,
