Unnamed: 0,essay_num,op_index,time,op_loc,op_type,current_editor,add,delete,selected_text,cursor_location,recording_obj,Unnamed: 12,Unnamed: 13,Unnamed: 14
14862,42,0,204.942,editor,i,['y'],y',,,"[0, 0]","{'t': 204942, 'o': [{'o': 'i', 'i': [0, 0], 'a': 'y'}]}",,,
14863,42,1,206.66,editor,i,['yyWhen '],yWhen ',,,"[0, 1]","{'t': [205344, 206660], 'l': 6, 'o': [{'o': 'i', 'i': [0, 1], 'a': 'yWhen '}]}",,,
14864,42,2,207.69,editor,d,[''],,yyWhen ',,"[[0, 0], [0, 7]]","{'t': [207022, 207690], 'l': 7, 'o': [{'o': 'd', 'i': [[0, 0], [0, 7]], 'd': [[1, 7]]}]}",,,
14865,42,3,208.827,editor,i,['When '],When ',,,"[0, 0]","{'t': [208168, 208827], 'l': 5, 'o': [{'o': 'i', 'i': [0, 0], 'a': 'When '}]}",,,
14866,42,4,213.22,editor,i,['When c'],c',,,"[0, 5]","{'t': 213220, 'o': [{'o': 'i', 'i': [0, 5], 'a': 'c'}]}",,,
14867,42,5,215.127,editor,i,['When considering the '],onsidering the ',,,"[0, 6]","{'t': [213325, 215127], 'l': 15, 'o': [{'o': 'i', 'i': [0, 6], 'a': 'onsidering the '}]}",,,
14868,42,6,216.402,editor,i,['When considering the i'],i',,,"[0, 21]","{'t': 216402, 'o': [{'o': 'i', 'i': [0, 21], 'a': 'i'}]}",,,
14869,42,7,216.771,editor,d,['When considering the '],,i',,"[[0, 21], [0, 22]]","{'t': 216771, 'o': [{'o': 'd', 'i': [[0, 21], [0, 22]]}]}",,,
14870,42,8,218.325,editor,i,['When considering the issue of '],issue of ',,,"[0, 21]","{'t': [217080, 218325], 'l': 9, 'o': [{'o': 'i', 'i': [0, 21], 'a': 'issue of '}]}",,,
14871,42,9,224.037,editor,i,['When considering the issue of w'],w',,,"[0, 30]","{'t': 224037, 'o': [{'o': 'i', 'i': [0, 30], 'a': 'w'}]}",,,
14872,42,10,226.666,editor,i,['When considering the issue of what is lost when '],hat is lost when ',,,"[0, 31]","{'t': [224124, 226666], 'l': 17, 'o': [{'o': 'i', 'i': [0, 31], 'a': 'hat is lost when '}]}",,,
14873,42,11,229.739,editor,i,['When considering the issue of what is lost when w'],w',,,"[0, 48]","{'t': 229739, 'o': [{'o': 'i', 'i': [0, 48], 'a': 'w'}]}",,,
14874,42,12,237.335,editor,i,['When considering the issue of what is lost when we replace humans with machines I'],e replace humans with machines I',,,"[0, 49]","{'t': [229899, 237335], 'l': 32, 'o': [{'o': 'i', 'i': [0, 49], 'a': 'e replace humans with machines I'}]}",,,
14875,42,13,237.904,editor,d,['When considering the issue of what is lost when we replace humans with machines '],,I',,"[[0, 80], [0, 81]]","{'t': 237904, 'o': [{'o': 'd', 'i': [[0, 80], [0, 81]]}]}",,,
14876,42,14,240.142,editor,i,['When considering the issue of what is lost when we replace humans with machines it is o'],it is o',,,"[0, 80]","{'t': [238658, 240142], 'l': 7, 'o': [{'o': 'i', 'i': [0, 80], 'a': 'it is o'}]}",,,
14877,42,15,240.479,editor,d,['When considering the issue of what is lost when we replace humans with machines it is '],,o',,"[[0, 86], [0, 87]]","{'t': 240479, 'o': [{'o': 'd', 'i': [[0, 86], [0, 87]]}]}",,,
14878,42,16,242.688,editor,i,['When considering the issue of what is lost when we replace humans with machines it is important to '],important to ',,,"[0, 86]","{'t': [240713, 242688], 'l': 13, 'o': [{'o': 'i', 'i': [0, 86], 'a': 'important to '}]}",,,
14879,42,17,251.547,editor,i,['When considering the issue of what is lost when we replace humans with machines it is important to i'],i',,,"[0, 99]","{'t': 251547, 'o': [{'o': 'i', 'i': [0, 99], 'a': 'i'}]}",,,
14880,42,18,252.716,editor,i,['When considering the issue of what is lost when we replace humans with machines it is important to iterate '],terate ',,,"[0, 100]","{'t': [251880, 252716], 'l': 7, 'o': [{'o': 'i', 'i': [0, 100], 'a': 'terate '}]}",,,
14881,42,19,254.604,editor,d,['When considering the issue of what is lost when we replace humans with machines it is important to '],,iterate ',,"[[0, 99], [0, 107]]","{'t': [253436, 254604], 'l': 8, 'o': [{'o': 'd', 'i': [[0, 99], [0, 107]], 'd': [[1, 8]]}]}",,,
14882,42,20,270.703,editor,i,['When considering the issue of what is lost when we replace humans with machines it is important to f'],f',,,"[0, 99]","{'t': 270703, 'o': [{'o': 'i', 'i': [0, 99], 'a': 'f'}]}",,,
