Unnamed: 0,essay_num,op_index,time,op_loc,op_type,current_editor,add,delete,selected_text,cursor_location,recording_obj,Unnamed: 12,Unnamed: 13,Unnamed: 14
11221,29,0,211.049,editor,i,['\tT'],\tT',,,"[0, 0]","{'t': [130696, 211049], 'l': 2, 'o': [{'o': 'i', 'i': [0, 0], 'a': '\tT'}]}",,,
11222,29,1,211.416,editor,i,['\tTo e'],o e',,,"[0, 2]","{'t': [211109, 211416], 'l': 3, 'o': [{'o': 'i', 'i': [0, 2], 'a': 'o e'}]}",,,
11223,29,2,211.896,editor,d,['\tTo '],,e',,"[[0, 4], [0, 5]]","{'t': 211896, 'o': [{'o': 'd', 'i': [[0, 4], [0, 5]]}]}",,,
11224,29,3,212.218,editor,i,['\tTo be'],be',,,"[0, 4]","{'t': [212113, 212218], 'l': 2, 'o': [{'o': 'i', 'i': [0, 4], 'a': 'be'}]}",,,
11225,29,4,213.255,editor,d,['\t'],,To be',,"[[0, 1], [0, 6]]","{'t': [212427, 213255], 'l': 5, 'o': [{'o': 'd', 'i': [[0, 1], [0, 6]], 'd': [[1, 5]]}]}",,,
11226,29,5,243.64,editor,i,['\tW'],W',,,"[0, 1]","{'t': 243640, 'o': [{'o': 'i', 'i': [0, 1], 'a': 'W'}]}",,,
11227,29,6,244.222,editor,i,['\tWhile '],hile ',,,"[0, 2]","{'t': [243761, 244222], 'l': 5, 'o': [{'o': 'i', 'i': [0, 2], 'a': 'hile '}]}",,,
11228,29,7,246.557,editor,d,['\tWhile'],,,,"[[0, 6], [0, 7]]","{'t': 246557, 'o': [{'o': 'd', 'i': [[0, 6], [0, 7]]}]}",,,
11229,29,8,246.991,editor,d,['\tWh'],,ile',,"[[0, 3], [0, 6]]","{'t': [246714, 246991], 'l': 3, 'o': [{'o': 'd', 'i': [[0, 3], [0, 6]], 'd': [[1, 3]]}]}",,,
11230,29,9,249.116,editor,i,['\tWhen considering the '],en considering the ',,,"[0, 3]","{'t': [247283, 249116], 'l': 19, 'o': [{'o': 'i', 'i': [0, 3], 'a': 'en considering the '}]}",,,
11231,29,10,259.927,editor,i,['\tWhen considering the i'],i',,,"[0, 22]","{'t': 259927, 'o': [{'o': 'i', 'i': [0, 22], 'a': 'i'}]}",,,
11232,29,11,262.888,editor,i,"['\tWhen considering the issue of automation, he']","ssue of automation, he'",,,"[0, 23]","{'t': [260096, 262888], 'l': 22, 'o': [{'o': 'i', 'i': [0, 23], 'a': 'ssue of automation, he'}]}",,,
11233,29,12,263.241,editor,d,"['\tWhen considering the issue of automation, ']",,he',,"[[0, 43], [0, 45]]","{'t': [263129, 263241], 'l': 2, 'o': [{'o': 'd', 'i': [[0, 43], [0, 45]], 'd': [[1, 2]]}]}",,,
11234,29,13,266.773,editor,i,"['\tWhen considering the issue of automation, the main point of contention']",the main point of contention',,,"[0, 43]","{'t': [263449, 266773], 'l': 28, 'o': [{'o': 'i', 'i': [0, 43], 'a': 'the main point of contention'}]}",,,
11235,29,14,268.003,editor,i,"['\tWhen considering the issue of automation, the main point of contention ']",,,,"[0, 71]","{'t': 268003, 'o': [{'o': 'i', 'i': [0, 71], 'a': ' '}]}",,,
11236,29,15,268.371,editor,i,"['\tWhen considering the issue of automation, the main point of contention is ']",is ',,,"[0, 72]","{'t': [268193, 268371], 'l': 3, 'o': [{'o': 'i', 'i': [0, 72], 'a': 'is '}]}",,,
11237,29,16,275.371,editor,i,"['\tWhen considering the issue of automation, the main point of contention is w']",w',,,"[0, 75]","{'t': 275371, 'o': [{'o': 'i', 'i': [0, 75], 'a': 'w'}]}",,,
11238,29,17,275.949,editor,i,"['\tWhen considering the issue of automation, the main point of contention is where ']",here ',,,"[0, 76]","{'t': [275507, 275949], 'l': 5, 'o': [{'o': 'i', 'i': [0, 76], 'a': 'here '}]}",,,
11239,29,18,280.236,editor,i,"['\tWhen considering the issue of automation, the main point of contention is where t']",t',,,"[0, 81]","{'t': 280236, 'o': [{'o': 'i', 'i': [0, 81], 'a': 't'}]}",,,
11240,29,19,283.095,editor,i,"['\tWhen considering the issue of automation, the main point of contention is where the boundary between ']",he boundary between ',,,"[0, 82]","{'t': [280384, 283095], 'l': 20, 'o': [{'o': 'i', 'i': [0, 82], 'a': 'he boundary between '}]}",,,
11241,29,20,290.247,editor,o,"['\tWhen considering the issue of automation, the main point of contention is where the boundary between ']",,,,"[0, 102]","{'t': 290247, 'o': [{'o': 'o', 'i': [0, 102]}]}",,,
11242,29,21,291.351,editor,l,"['\tWhen considering the issue of automation, the main point of contention is where the boundary between ']",,,where the boundary between ',"[[0, 102], [0, 75]]","{'t': [290501, 291351], 'l': 18, 'o': [{'o': 'l', 'i': [0, 102], 's': [[0, [100, 97, [92, 91], 89, [87, 75]]]]}]}",,,
11243,29,22,303.157,editor,o,"['\tWhen considering the issue of automation, the main point of contention is where the boundary between ']",,,,"[0, 102]","{'t': 303157, 'o': [{'o': 'o', 'i': [0, 102]}]}",,,
11244,29,23,307.023,editor,o,"['\tWhen considering the issue of automation, the main point of contention is where the boundary between ']",,,,"[[0, 102], [0, 100]]","{'t': 307023, 'o': [{'o': 'o', 'i': [[0, 102], [0, 100]]}]}",,,
