Unnamed: 0,essay_num,op_index,time,op_loc,op_type,current_editor,add,delete,selected_text,cursor_location,recording_obj,Unnamed: 12,Unnamed: 13,Unnamed: 14
15652,44,0,181.399,editor,i,['A'],A',,,"[0, 0]","{'t': 181399, 'o': [{'o': 'i', 'i': [0, 0], 'a': 'A'}]}",,,
15653,44,1,183.004,editor,i,['Automato'],utomato',,,"[0, 1]","{'t': [181959, 183004], 'l': 7, 'o': [{'o': 'i', 'i': [0, 1], 'a': 'utomato'}]}",,,
15654,44,2,183.328,editor,d,['Automat'],,o',,"[[0, 7], [0, 8]]","{'t': 183328, 'o': [{'o': 'd', 'i': [[0, 7], [0, 8]]}]}",,,
15655,44,3,187.134,editor,i,['Automation and Artificial in'],ion and Artificial in',,,"[0, 7]","{'t': [183482, 187134], 'l': 21, 'o': [{'o': 'i', 'i': [0, 7], 'a': 'ion and Artificial in'}]}",,,
15656,44,4,189.505,editor,d,['Automatio'],,n and Artificial in',,"[[0, 9], [0, 28]]","{'t': [187464, 189505], 'l': 19, 'o': [{'o': 'd', 'i': [[0, 9], [0, 28]], 'd': [[1, 19]]}]}",,,
15657,44,5,193.617,editor,i,['Automation and machinery'],n and machinery',,,"[0, 9]","{'t': [190465, 193617], 'l': 15, 'o': [{'o': 'i', 'i': [0, 9], 'a': 'n and machinery'}]}",,,
15658,44,6,198.445,editor,d,['Automation and machiner'],,y',,"[[0, 23], [0, 24]]","{'t': 198445, 'o': [{'o': 'd', 'i': [[0, 23], [0, 24]]}]}",,,
15659,44,7,200.902,editor,d,['Automation'],,and machiner',,"[[0, 10], [0, 23]]","{'t': [199046, 200902], 'l': 13, 'o': [{'o': 'd', 'i': [[0, 10], [0, 23]], 'd': [[1, 13]]}]}",,,
15660,44,8,203.157,editor,i,['Automation of machinery'],of machinery',,,"[0, 10]","{'t': [201271, 203157], 'l': 13, 'o': [{'o': 'i', 'i': [0, 10], 'a': ' of machinery'}]}",,,
15661,44,9,203.86,editor,d,['Automation of machine'],,ry',,"[[0, 21], [0, 23]]","{'t': [203730, 203860], 'l': 2, 'o': [{'o': 'd', 'i': [[0, 21], [0, 23]], 'd': [[1, 2]]}]}",,,
15662,44,10,205.124,editor,i,['Automation of machinery'],ry',,,"[0, 21]","{'t': [204815, 205124], 'l': 2, 'o': [{'o': 'i', 'i': [0, 21], 'a': 'ry'}]}",,,
15663,44,11,206.641,editor,i,['Automation of machinery '],,,,"[0, 23]","{'t': 206641, 'o': [{'o': 'i', 'i': [0, 23], 'a': ' '}]}",,,
15664,44,12,208.342,editor,i,['Automation of machinery has le'],has le',,,"[0, 24]","{'t': [206803, 208342], 'l': 6, 'o': [{'o': 'i', 'i': [0, 24], 'a': 'has le'}]}",,,
15665,44,13,211.98,editor,i,['Automation of machinery has led'],d',,,"[0, 30]","{'t': 211980, 'o': [{'o': 'i', 'i': [0, 30], 'a': 'd'}]}",,,
15666,44,14,215.107,editor,i,['Automation of machinery has led to immense an'],to immense an',,,"[0, 31]","{'t': [212211, 215107], 'l': 14, 'o': [{'o': 'i', 'i': [0, 31], 'a': ' to immense an'}]}",,,
15667,44,15,215.481,editor,d,['Automation of machinery has led to immense a'],,n',,"[[0, 44], [0, 45]]","{'t': 215481, 'o': [{'o': 'd', 'i': [[0, 44], [0, 45]]}]}",,,
