Unnamed: 0,essay_num,op_index,time,op_loc,op_type,current_editor,add,delete,selected_text,cursor_location,recording_obj,Unnamed: 12,Unnamed: 13,Unnamed: 14
11896,34,0,66.11,editor,i,['A'],A',,,"[0, 0]","{'t': 66110, 'o': [{'o': 'i', 'i': [0, 0], 'a': 'A'}]}",,,
11897,34,1,69.824,editor,i,['Automation -- what ism'],utomation -- what ism',,,"[0, 1]","{'t': [66763, 69824], 'l': 21, 'o': [{'o': 'i', 'i': [0, 1], 'a': 'utomation -- what ism'}]}",,,
11898,34,2,70.154,editor,d,['Automation -- what is'],,m',,"[[0, 21], [0, 22]]","{'t': 70154, 'o': [{'o': 'd', 'i': [[0, 21], [0, 22]]}]}",,,
11899,34,3,72.12,editor,i,['Automation -- what is my opinon.'],my opinon.',,,"[0, 21]","{'t': [70282, 72120], 'l': 11, 'o': [{'o': 'i', 'i': [0, 21], 'a': ' my opinon.'}]}",,,
11900,34,4,72.904,editor,d,['Automation -- what is my opin'],,on.',,"[[0, 29], [0, 32]]","{'t': [72532, 72904], 'l': 3, 'o': [{'o': 'd', 'i': [[0, 29], [0, 32]], 'd': [[1, 3]]}]}",,,
11901,34,5,80.744,editor,i,"['Automation -- what is my opinion. Aligns with utilitarian view,']","ion. Aligns with utilitarian view,'",,,"[0, 29]","{'t': [73633, 80744], 'l': 34, 'o': [{'o': 'i', 'i': [0, 29], 'a': 'ion. Aligns with utilitarian view,'}]}",,,
11902,34,6,88.29,editor,i,"['Automation -- what is my opinion. Aligns with utilitarian view, ']",,,,"[0, 63]","{'t': 88290, 'o': [{'o': 'i', 'i': [0, 63], 'a': ' '}]}",,,
11903,34,7,96.286,editor,i,"['Automation -- what is my opinion. Aligns with utilitarian view, but that right now we dont have the infrastructure set up to ']",but that right now we dont have the infrastructure set up to ',,,"[0, 64]","{'t': [88462, 96286], 'l': 61, 'o': [{'o': 'i', 'i': [0, 64], 'a': 'but that right now we dont have the infrastructure set up to '}]}",,,
11904,34,8,104.674,editor,i,"['Automation -- what is my opinion. Aligns with utilitarian view, but that right now we dont have the infrastructure set up to s']",s',,,"[0, 125]","{'t': 104674, 'o': [{'o': 'i', 'i': [0, 125], 'a': 's'}]}",,,
11905,34,9,113.504,editor,i,"['Automation -- what is my opinion. Aligns with utilitarian view, but that right now we dont have the infrastructure set up to support an economy where most workers are doing jobs and business ']",upport an economy where most workers are doing jobs and business ',,,"[0, 126]","{'t': [104799, 113504], 'l': 65, 'o': [{'o': 'i', 'i': [0, 126], 'a': 'upport an economy where most workers are doing jobs and business '}]}",,,
11906,34,10,113.917,editor,d,"['Automation -- what is my opinion. Aligns with utilitarian view, but that right now we dont have the infrastructure set up to support an economy where most workers are doing jobs and business']",,,,"[[0, 190], [0, 191]]","{'t': 113917, 'o': [{'o': 'd', 'i': [[0, 190], [0, 191]]}]}",,,
11907,34,11,117.374,editor,i,"['Automation -- what is my opinion. Aligns with utilitarian view, but that right now we dont have the infrastructure set up to support an economy where most workers are doing jobs and businesses that employ human ']",es that employ human ',,,"[0, 190]","{'t': [114136, 117374], 'l': 21, 'o': [{'o': 'i', 'i': [0, 190], 'a': 'es that employ human '}]}",,,
11908,34,12,118.867,editor,i,"['Automation -- what is my opinion. Aligns with utilitarian view, but that right now we dont have the infrastructure set up to support an economy where most workers are doing jobs and businesses that employ human t']",t',,,"[0, 211]","{'t': 118867, 'o': [{'o': 'i', 'i': [0, 211], 'a': 't'}]}",,,
11909,34,13,121.391,editor,i,"['Automation -- what is my opinion. Aligns with utilitarian view, but that right now we dont have the infrastructure set up to support an economy where most workers are doing jobs and businesses that employ human thought and creativity']",hought and creativity',,,"[0, 212]","{'t': [119014, 121391], 'l': 21, 'o': [{'o': 'i', 'i': [0, 212], 'a': 'hought and creativity'}]}",,,
11910,34,14,123.644,editor,i,"['Automation -- what is my opinion. Aligns with utilitarian view, but that right now we dont have the infrastructure set up to support an economy where most workers are doing jobs and businesses that employ human thought and creativity,']",",'",,,"[0, 233]","{'t': 123644, 'o': [{'o': 'i', 'i': [0, 233], 'a': ','}]}",,,
11911,34,15,125.569,editor,i,"['Automation -- what is my opinion. Aligns with utilitarian view, but that right now we dont have the infrastructure set up to support an economy where most workers are doing jobs and businesses that employ human thought and creativity, and therefore ']",and therefore ',,,"[0, 234]","{'t': [123817, 125569], 'l': 15, 'o': [{'o': 'i', 'i': [0, 234], 'a': ' and therefore '}]}",,,
11912,34,16,127.221,editor,i,"['Automation -- what is my opinion. Aligns with utilitarian view, but that right now we dont have the infrastructure set up to support an economy where most workers are doing jobs and businesses that employ human thought and creativity, and therefore t']",t',,,"[0, 249]","{'t': 127221, 'o': [{'o': 'i', 'i': [0, 249], 'a': 't'}]}",,,
11913,34,17,128.377,editor,i,"['Automation -- what is my opinion. Aligns with utilitarian view, but that right now we dont have the infrastructure set up to support an economy where most workers are doing jobs and businesses that employ human thought and creativity, and therefore the r']",he r',,,"[0, 250]","{'t': [127396, 128377], 'l': 4, 'o': [{'o': 'i', 'i': [0, 250], 'a': 'he r'}]}",,,
11914,34,18,128.772,editor,d,"['Automation -- what is my opinion. Aligns with utilitarian view, but that right now we dont have the infrastructure set up to support an economy where most workers are doing jobs and businesses that employ human thought and creativity, and therefore the ']",,r',,"[[0, 253], [0, 254]]","{'t': 128772, 'o': [{'o': 'd', 'i': [[0, 253], [0, 254]]}]}",,,
11915,34,19,135.448,editor,i,"['Automation -- what is my opinion. Aligns with utilitarian view, but that right now we dont have the infrastructure set up to support an economy where most workers are doing jobs and businesses that employ human thought and creativity, and therefore the practical short term consequences can be unemply']",practical short term consequences can be unemply',,,"[0, 253]","{'t': [129025, 135448], 'l': 48, 'o': [{'o': 'i', 'i': [0, 253], 'a': 'practical short term consequences can be unemply'}]}",,,
11916,34,20,136.178,editor,d,"['Automation -- what is my opinion. Aligns with utilitarian view, but that right now we dont have the infrastructure set up to support an economy where most workers are doing jobs and businesses that employ human thought and creativity, and therefore the practical short term consequences can be unempl']",,y',,"[[0, 300], [0, 301]]","{'t': 136178, 'o': [{'o': 'd', 'i': [[0, 300], [0, 301]]}]}",,,
11917,34,21,140.81,editor,i,"['Automation -- what is my opinion. Aligns with utilitarian view, but that right now we dont have the infrastructure set up to support an economy where most workers are doing jobs and businesses that employ human thought and creativity, and therefore the practical short term consequences can be unemployment until jobs shift over. ']",oyment until jobs shift over. ',,,"[0, 300]","{'t': [136390, 140810], 'l': 30, 'o': [{'o': 'i', 'i': [0, 300], 'a': 'oyment until jobs shift over. '}]}",,,
11918,34,22,147.252,editor,i,"['Automation -- what is my opinion. Aligns with utilitarian view, but that right now we dont have the infrastructure set up to support an economy where most workers are doing jobs and businesses that employ human thought and creativity, and therefore the practical short term consequences can be unemployment until jobs shift over. ', '']",\n',,,"[0, 330]","{'t': 147252, 'o': [{'o': 'i', 'i': [0, 330], 'a': '\n'}]}",,,
11919,34,23,147.915,editor,i,"['Automation -- what is my opinion. Aligns with utilitarian view, but that right now we dont have the infrastructure set up to support an economy where most workers are doing jobs and businesses that employ human thought and creativity, and therefore the practical short term consequences can be unemployment until jobs shift over. ', '', '']",\n',,,"[1, 0]","{'t': 147915, 'o': [{'o': 'i', 'i': [1, 0], 'a': '\n'}]}",,,
11920,34,24,153.722,editor,i,"['Automation -- what is my opinion. Aligns with utilitarian view, but that right now we dont have the infrastructure set up to support an economy where most workers are doing jobs and businesses that employ human thought and creativity, and therefore the practical short term consequences can be unemployment until jobs shift over. ', '', 'i will compare my perspective to that of ']",i will compare my perspective to that of ',,,"[2, 0]","{'t': [148284, 153722], 'l': 41, 'o': [{'o': 'i', 'i': [2, 0], 'a': 'i will compare my perspective to that of '}]}",,,
11921,34,25,157.877,editor,i,"['Automation -- what is my opinion. Aligns with utilitarian view, but that right now we dont have the infrastructure set up to support an economy where most workers are doing jobs and businesses that employ human thought and creativity, and therefore the practical short term consequences can be unemployment until jobs shift over. ', '', 'i will compare my perspective to that of a']",a',,,"[2, 41]","{'t': 157877, 'o': [{'o': 'i', 'i': [2, 41], 'a': 'a'}]}",,,
