Unnamed: 0,essay_num,op_index,time,op_loc,op_type,current_editor,add,delete,selected_text,cursor_location,recording_obj,Unnamed: 12,Unnamed: 13,Unnamed: 14
22124,63,0,34.018,editor,o,[''],,,,"[0, 0]","{'t': 34018, 'o': [{'o': 'o', 'i': [0, 0]}]}",,,
22125,63,1,125.786,editor,o,[''],,,,"[0, 0]","{'t': 125786, 'o': [{'o': 'o', 'i': [0, 0]}]}",,,
22126,63,2,128.256,editor,o,[''],,,,"[0, 0]","{'t': 128256, 'o': [{'o': 'o', 'i': [0, 0]}]}",,,
22127,63,3,157.33,editor,o,[''],,,,"[0, 0]","{'t': 157330, 'o': [{'o': 'o', 'i': [0, 0]}]}",,,
22128,63,4,160.037,editor,i,['I'],I',,,"[0, 0]","{'t': 160037, 'o': [{'o': 'i', 'i': [0, 0], 'a': 'I'}]}",,,
22129,63,5,163.567,editor,i,"[""In today's world, maci""]","n today's world, maci",,,"[0, 1]","{'t': [160165, 163567], 'l': 21, 'o': [{'o': 'i', 'i': [0, 1], 'a': ""n today's world, maci""}]}",,,
22130,63,6,163.882,editor,d,"[""In today's world, mac""]",,i',,"[[0, 21], [0, 22]]","{'t': 163882, 'o': [{'o': 'd', 'i': [[0, 21], [0, 22]]}]}",,,
22131,63,7,164.164,editor,i,"[""In today's world, machi""]",hi',,,"[0, 21]","{'t': [164094, 164164], 'l': 2, 'o': [{'o': 'i', 'i': [0, 21], 'a': 'hi'}]}",,,
22132,63,8,167.335,editor,d,[''],,"In today's world, machi",,"[[0, 0], [0, 23]]","{'t': [164688, 167335], 'l': 23, 'o': [{'o': 'd', 'i': [[0, 0], [0, 23]], 'd': [[1, 23]]}]}",,,
22133,63,9,167.697,editor,i,['WH'],WH',,,"[0, 0]","{'t': [167695, 167697], 'l': 2, 'o': [{'o': 'i', 'i': [0, 0], 'a': 'WH'}]}",,,
22134,63,10,168.233,editor,d,[''],,WH',,"[[0, 0], [0, 2]]","{'t': [168083, 168233], 'l': 2, 'o': [{'o': 'd', 'i': [[0, 0], [0, 2]], 'd': [[1, 2]]}]}",,,
22135,63,11,169.544,editor,i,['W'],W',,,"[0, 0]","{'t': 169544, 'o': [{'o': 'i', 'i': [0, 0], 'a': 'W'}]}",,,
22136,63,12,171.444,editor,i,['What is a machine '],hat is a machine ',,,"[0, 1]","{'t': [169649, 171444], 'l': 17, 'o': [{'o': 'i', 'i': [0, 1], 'a': 'hat is a machine '}]}",,,
22137,63,13,171.692,editor,d,['What is a machine'],,,,"[[0, 17], [0, 18]]","{'t': 171692, 'o': [{'o': 'd', 'i': [[0, 17], [0, 18]]}]}",,,
22138,63,14,172.168,editor,i,['What is a machine? '],? ',,,"[0, 17]","{'t': [172008, 172168], 'l': 2, 'o': [{'o': 'i', 'i': [0, 17], 'a': '? '}]}",,,
22139,63,15,175.185,editor,d,['What is a '],,machine? ',,"[[0, 10], [0, 19]]","{'t': [172884, 175185], 'l': 9, 'o': [{'o': 'd', 'i': [[0, 10], [0, 19]], 'd': [[1, 9]]}]}",,,
22140,63,16,175.197,editor,i,['What is a a'],a',,,"[0, 10]","{'t': 175197, 'o': [{'o': 'i', 'i': [0, 10], 'a': 'a'}]}",,,
22141,63,17,175.635,editor,d,['What is a '],,a',,"[[0, 10], [0, 11]]","{'t': 175635, 'o': [{'o': 'd', 'i': [[0, 10], [0, 11]]}]}",,,
22142,63,18,177.175,editor,d,['What is a'],,,,"[[0, 9], [0, 10]]","{'t': 177175, 'o': [{'o': 'd', 'i': [[0, 9], [0, 10]]}]}",,,
22143,63,19,178.622,editor,d,[''],,What is a',,"[[0, 0], [0, 9]]","{'t': [177332, 178622], 'l': 9, 'o': [{'o': 'd', 'i': [[0, 0], [0, 9]], 'd': [[1, 9]]}]}",,,
22144,63,20,180.02,editor,i,['A machine '],A machine ',,,"[0, 0]","{'t': [178988, 180020], 'l': 10, 'o': [{'o': 'i', 'i': [0, 0], 'a': 'A machine '}]}",,,
22145,63,21,186.952,gpt,gpt_inquiry,,,,definition of machine,,,,,
22146,63,22,188.321,gpt,gpt_response,,,,"A machine is a mechanical or electrical device that performs a specific task or function by using power from a source such as electricity, steam, or fuel. Machines are typically designed to make work easier by transferring energy to achieve desired outputs, such as movement or the processing of materials.",,,,,
22147,63,23,196.833,gpt,y,,,,"A machine is a mechanical or electrical device that performs a specific task or function by using power from a source such as electricity, steam, or fuel. Machines are typically designed to make work easier by transferring energy to achieve desired outputs, such as movement or the processing of materials.",,,,,
22148,63,24,198.432,editor,p,"['A machine A machine is a mechanical or electrical device that performs a specific task or function by using power from a source such as electricity, steam, or fuel. Machines are typically designed to make work easier by transferring energy to achieve desired outputs, such as movement or the processing of materials.']","A machine is a mechanical or electrical device that performs a specific task or function by using power from a source such as electricity, steam, or fuel. Machines are typically designed to make work easier by transferring energy to achieve desired outputs, such as movement or the processing of materials.'",,,"[0, 10]","{'t': 198432, 'o': [{'o': 'p', 'i': [0, 10], 'a': ['A machine is a mechanical or electrical device that performs a specific task or function by using power from a source such as electricity, steam, or fuel. Machines are typically designed to make work easier by transferring energy to achieve desired outputs, such as movement or the processing of materials.']}]}",,,
