Unnamed: 0,essay_num,op_index,time,op_loc,op_type,current_editor,add,delete,selected_text,cursor_location,recording_obj,Unnamed: 12,Unnamed: 13,Unnamed: 14
16668,49,0,212.026,editor,i,['G'],G',,,"[0, 0]","{'t': 212026, 'o': [{'o': 'i', 'i': [0, 0], 'a': 'G'}]}",,,
16669,49,1,218.016,editor,i,"['Generally, my perspective ali']","enerally, my perspective ali'",,,"[0, 1]","{'t': [212234, 218016], 'l': 28, 'o': [{'o': 'i', 'i': [0, 1], 'a': 'enerally, my perspective ali'}]}",,,
16670,49,2,219.78,editor,d,"['Generally, my perspective ']",,ali',,"[[0, 26], [0, 29]]","{'t': 219780, 'o': [{'o': 'd', 'i': [[0, 26], [0, 29]]}]}",,,
16671,49,3,220.435,editor,d,[''],,"Generally, my perspective '",,"[[0, 0], [0, 26]]","{'t': [219927, 220435], 'l': 4, 'o': [{'o': 'd', 'i': [[0, 0], [0, 26]], 'd': [[9, 1], [2, 1], [3, 1], [12, 1]]}]}",,,
16672,49,4,223.448,editor,i,['With this issue'],With this issue',,,"[0, 0]","{'t': [221063, 223448], 'l': 15, 'o': [{'o': 'i', 'i': [0, 0], 'a': 'With this issue'}]}",,,
16673,49,5,226.037,editor,i,"['With this issue,']",",'",,,"[0, 15]","{'t': 226037, 'o': [{'o': 'i', 'i': [0, 15], 'a': ','}]}",,,
16674,49,6,226.893,editor,i,"['With this issue, my ']",my ',,,"[0, 16]","{'t': [226133, 226893], 'l': 4, 'o': [{'o': 'i', 'i': [0, 16], 'a': ' my '}]}",,,
16675,49,7,228.645,editor,d,[''],,"With this issue, my '",,"[[0, 0], [0, 20]]","{'t': [227489, 228645], 'l': 20, 'o': [{'o': 'd', 'i': [[0, 0], [0, 20]], 'd': [[1, 20]]}]}",,,
16676,49,8,230.571,editor,i,['Automation'],Automation',,,"[0, 0]","{'t': [229164, 230571], 'l': 10, 'o': [{'o': 'i', 'i': [0, 0], 'a': 'Automation'}]}",,,
16677,49,9,232.801,editor,d,['Automatio'],,n',,"[[0, 9], [0, 10]]","{'t': 232801, 'o': [{'o': 'd', 'i': [[0, 9], [0, 10]]}]}",,,
16678,49,10,233.865,editor,d,[''],,Automatio',,"[[0, 0], [0, 9]]","{'t': [232953, 233865], 'l': 9, 'o': [{'o': 'd', 'i': [[0, 0], [0, 9]], 'd': [[1, 9]]}]}",,,
16679,49,11,235.273,editor,i,['A='],A=',,,"[0, 0]","{'t': [234886, 235273], 'l': 2, 'o': [{'o': 'i', 'i': [0, 0], 'a': 'A='}]}",,,
16680,49,12,235.836,editor,d,[''],,A=',,"[[0, 0], [0, 2]]","{'t': [235702, 235836], 'l': 2, 'o': [{'o': 'd', 'i': [[0, 0], [0, 2]], 'd': [[1, 2]]}]}",,,
16681,49,13,236.804,editor,i,['The '],The ',,,"[0, 0]","{'t': [236294, 236804], 'l': 4, 'o': [{'o': 'i', 'i': [0, 0], 'a': 'The '}]}",,,
16682,49,14,238.336,editor,i,['The a'],a',,,"[0, 4]","{'t': 238336, 'o': [{'o': 'i', 'i': [0, 4], 'a': 'a'}]}",,,
16683,49,15,239.419,editor,i,['The advent '],dvent ',,,"[0, 5]","{'t': [238534, 239419], 'l': 6, 'o': [{'o': 'i', 'i': [0, 5], 'a': 'dvent '}]}",,,
16684,49,16,240.332,editor,d,['The '],,advent ',,"[[0, 4], [0, 11]]","{'t': 240332, 'o': [{'o': 'd', 'i': [[0, 4], [0, 11]]}]}",,,
16685,49,17,241.704,editor,i,['The rise in'],rise in',,,"[0, 4]","{'t': [240855, 241704], 'l': 7, 'o': [{'o': 'i', 'i': [0, 4], 'a': 'rise in'}]}",,,
16686,49,18,251.22,editor,i,['The rise in '],,,,"[0, 11]","{'t': 251220, 'o': [{'o': 'i', 'i': [0, 11], 'a': ' '}]}",,,
16687,49,19,251.804,editor,d,['The rise i'],,n ',,"[[0, 10], [0, 12]]","{'t': [251619, 251804], 'l': 2, 'o': [{'o': 'd', 'i': [[0, 10], [0, 12]], 'd': [[1, 2]]}]}",,,
16688,49,20,252.741,editor,i,['The rise inp'],np',,,"[0, 10]","{'t': [252524, 252741], 'l': 2, 'o': [{'o': 'i', 'i': [0, 10], 'a': 'np'}]}",,,
16689,49,21,253.103,editor,d,['The rise in'],,p',,"[[0, 11], [0, 12]]","{'t': 253103, 'o': [{'o': 'd', 'i': [[0, 11], [0, 12]]}]}",,,
16690,49,22,255.493,editor,i,['The rise in popularity of '],popularity of ',,,"[0, 11]","{'t': [253225, 255493], 'l': 15, 'o': [{'o': 'i', 'i': [0, 11], 'a': ' popularity of '}]}",,,
16691,49,23,260.125,editor,o,['The rise in popularity of '],,,The rise in popularity of ',"[[0, 0], [0, 26]]","{'t': 260125, 'o': [{'o': 'o', 'i': [[0, 0], [0, 26]]}]}",,,
16692,49,24,260.321,editor,d,[''],,The rise in popularity of ',,"[[0, 0], [0, 26]]","{'t': 260321, 'o': [{'o': 'd', 'i': [[0, 0], [0, 26]]}]}",,,
16693,49,25,263.184,editor,i,['A'],A',,,"[0, 0]","{'t': 263184, 'o': [{'o': 'i', 'i': [0, 0], 'a': 'A'}]}",,,
16694,49,26,268.745,editor,i,['Automation tools have existed in '],utomation tools have existed in ',,,"[0, 1]","{'t': [263430, 268745], 'l': 32, 'o': [{'o': 'i', 'i': [0, 1], 'a': 'utomation tools have existed in '}]}",,,
16695,49,27,272.549,editor,i,['Automation tools have existed in o'],o',,,"[0, 33]","{'t': 272549, 'o': [{'o': 'i', 'i': [0, 33], 'a': 'o'}]}",,,
16696,49,28,276.639,editor,i,['Automation tools have existed in our world for years now'],ur world for years now',,,"[0, 34]","{'t': [272754, 276639], 'l': 22, 'o': [{'o': 'i', 'i': [0, 34], 'a': 'ur world for years now'}]}",,,
16697,49,29,279.4,editor,i,['Automation tools have existed in our world for years now.'],.',,,"[0, 56]","{'t': 279400, 'o': [{'o': 'i', 'i': [0, 56], 'a': '.'}]}",,,
16698,49,30,280.9,editor,i,['Automation tools have existed in our world for years now. THere'],THere',,,"[0, 57]","{'t': [279504, 280900], 'l': 6, 'o': [{'o': 'i', 'i': [0, 57], 'a': ' THere'}]}",,,
16699,49,31,282.316,editor,d,['Automation tools have existed in our world for years now. '],,THere',,"[[0, 58], [0, 63]]","{'t': [281115, 282316], 'l': 5, 'o': [{'o': 'd', 'i': [[0, 58], [0, 63]], 'd': [[1, 5]]}]}",,,
16700,49,32,284.233,editor,i,['Automation tools have existed in our world for years now. While'],While',,,"[0, 58]","{'t': [283248, 284233], 'l': 5, 'o': [{'o': 'i', 'i': [0, 58], 'a': 'While'}]}",,,
16701,49,33,349.6,editor,d,['Automation tools have existed in our world for years now. Whil'],,e',,"[[0, 62], [0, 63]]","{'t': 349600, 'o': [{'o': 'd', 'i': [[0, 62], [0, 63]]}]}",,,
16702,49,34,350.65,editor,d,['Automation tools have existed in our world for years now. '],,Whil',,"[[0, 58], [0, 62]]","{'t': [350160, 350650], 'l': 4, 'o': [{'o': 'd', 'i': [[0, 58], [0, 62]], 'd': [[1, 4]]}]}",,,
16703,49,35,356.352,editor,i,['Automation tools have existed in our world for years now. T'],T',,,"[0, 58]","{'t': 356352, 'o': [{'o': 'i', 'i': [0, 58], 'a': 'T'}]}",,,
16704,49,36,362.201,editor,i,['Automation tools have existed in our world for years now. This is important to recognize '],his is important to recognize ',,,"[0, 59]","{'t': [356750, 362201], 'l': 30, 'o': [{'o': 'i', 'i': [0, 59], 'a': 'his is important to recognize '}]}",,,
16705,49,37,364.785,editor,i,['Automation tools have existed in our world for years now. This is important to recognize e'],e',,,"[0, 89]","{'t': 364785, 'o': [{'o': 'i', 'i': [0, 89], 'a': 'e'}]}",,,
16706,49,38,366.233,editor,i,['Automation tools have existed in our world for years now. This is important to recognize especil'],specil',,,"[0, 90]","{'t': [365342, 366233], 'l': 6, 'o': [{'o': 'i', 'i': [0, 90], 'a': 'specil'}]}",,,
16707,49,39,366.549,editor,d,['Automation tools have existed in our world for years now. This is important to recognize especi'],,l',,"[[0, 95], [0, 96]]","{'t': 366549, 'o': [{'o': 'd', 'i': [[0, 95], [0, 96]]}]}",,,
16708,49,40,369.685,editor,i,['Automation tools have existed in our world for years now. This is important to recognize especially now as AI tools'],ally now as AI tools',,,"[0, 95]","{'t': [366646, 369685], 'l': 20, 'o': [{'o': 'i', 'i': [0, 95], 'a': 'ally now as AI tools'}]}",,,
16709,49,41,372.344,editor,i,['Automation tools have existed in our world for years now. This is important to recognize especially now as AI tools '],,,,"[0, 115]","{'t': 372344, 'o': [{'o': 'i', 'i': [0, 115], 'a': ' '}]}",,,
16710,49,42,376.373,editor,i,['Automation tools have existed in our world for years now. This is important to recognize especially now as AI tools recieve funding and hype. '],recieve funding and hype. ',,,"[0, 116]","{'t': [372650, 376373], 'l': 26, 'o': [{'o': 'i', 'i': [0, 116], 'a': 'recieve funding and hype. '}]}",,,
16711,49,43,380.547,editor,i,['Automation tools have existed in our world for years now. This is important to recognize especially now as AI tools recieve funding and hype. B'],B',,,"[0, 142]","{'t': 380547, 'o': [{'o': 'i', 'i': [0, 142], 'a': 'B'}]}",,,
16712,49,44,381.155,editor,i,['Automation tools have existed in our world for years now. This is important to recognize especially now as AI tools recieve funding and hype. Bu'],u',,,"[0, 143]","{'t': 381155, 'o': [{'o': 'i', 'i': [0, 143], 'a': 'u'}]}",,,
