Unnamed: 0,essay_num,op_index,time,op_loc,op_type,current_editor,add,delete,selected_text,cursor_location,recording_obj,Unnamed: 12,Unnamed: 13,Unnamed: 14
16224,45,0,136.221,editor,o,[''],,,,"[0, 0]","{'t': 136221, 'o': [{'o': 'o', 'i': [0, 0]}]}",,,
16225,45,1,156.326,editor,i,['I'],I',,,"[0, 0]","{'t': 156326, 'o': [{'o': 'i', 'i': [0, 0], 'a': 'I'}]}",,,
16226,45,2,158.158,editor,i,['I think we lose '],think we lose ',,,"[0, 1]","{'t': [156520, 158158], 'l': 15, 'o': [{'o': 'i', 'i': [0, 1], 'a': ' think we lose '}]}",,,
16227,45,3,164.649,editor,i,['I think we lose c'],c',,,"[0, 16]","{'t': 164649, 'o': [{'o': 'i', 'i': [0, 16], 'a': 'c'}]}",,,
16228,45,4,165.145,editor,i,['I think we lose char'],har',,,"[0, 17]","{'t': [164801, 165145], 'l': 3, 'o': [{'o': 'i', 'i': [0, 17], 'a': 'har'}]}",,,
16229,45,5,165.517,editor,d,['I think we lose cha'],,r',,"[[0, 19], [0, 20]]","{'t': 165517, 'o': [{'o': 'd', 'i': [[0, 19], [0, 20]]}]}",,,
16230,45,6,175.745,editor,i,['I think we lose character and personability when we leave things up to automation. When '],racter and personability when we leave things up to automation. When ',,,"[0, 19]","{'t': [165802, 175745], 'l': 69, 'o': [{'o': 'i', 'i': [0, 19], 'a': 'racter and personability when we leave things up to automation. When '}]}",,,
16231,45,7,177.176,editor,i,['I think we lose character and personability when we leave things up to automation. When w'],w',,,"[0, 88]","{'t': 177176, 'o': [{'o': 'i', 'i': [0, 88], 'a': 'w'}]}",,,
16232,45,8,179.848,editor,i,['I think we lose character and personability when we leave things up to automation. When we make s'],e make s',,,"[0, 89]","{'t': [177267, 179848], 'l': 8, 'o': [{'o': 'i', 'i': [0, 89], 'a': 'e make s'}]}",,,
16233,45,9,180.133,editor,d,['I think we lose character and personability when we leave things up to automation. When we make '],,s',,"[[0, 96], [0, 97]]","{'t': 180133, 'o': [{'o': 'd', 'i': [[0, 96], [0, 97]]}]}",,,
