Unnamed: 0,essay_num,op_index,time,op_loc,op_type,current_editor,add,delete,selected_text,cursor_location,recording_obj,Unnamed: 12,Unnamed: 13,Unnamed: 14
23720,70,0,165.931,editor,i,['W'],W',',',"[0, 0]","{'t': 165931, 'o': [{'o': 'i', 'i': [0, 0], 'a': 'W'}]}",,,
23721,70,1,167.874,editor,i,['With the incre'],ith the incre',',',"[0, 1]","{'t': [166062, 167874], 'l': 13, 'o': [{'o': 'i', 'i': [0, 1], 'a': 'ith the incre'}]}",,,
23722,70,2,168.255,editor,d,['With the incr'],',e',',"[[0, 13], [0, 14]]","{'t': 168255, 'o': [{'o': 'd', 'i': [[0, 13], [0, 14]]}]}",,,
23723,70,3,168.476,editor,i,['With the incrre'],re',',',"[0, 13]","{'t': [168374, 168476], 'l': 2, 'o': [{'o': 'i', 'i': [0, 13], 'a': 're'}]}",,,
23724,70,4,168.986,editor,d,['With the incr'],',re',',"[[0, 13], [0, 15]]","{'t': [168837, 168986], 'l': 2, 'o': [{'o': 'd', 'i': [[0, 13], [0, 15]], 'd': [[1, 2]]}]}",,,
23725,70,5,169.25,editor,i,['With the incras'],as',',',"[0, 13]","{'t': [169058, 169250], 'l': 2, 'o': [{'o': 'i', 'i': [0, 13], 'a': 'as'}]}",,,
23726,70,6,169.541,editor,d,['With the incr'],',as',',"[[0, 13], [0, 15]]","{'t': [169396, 169541], 'l': 2, 'o': [{'o': 'd', 'i': [[0, 13], [0, 15]], 'd': [[1, 2]]}]}",,,
23727,70,7,176.642,editor,i,['With the increase of the technology and artifi'],ease of the technology and artifi',',',"[0, 13]","{'t': [169618, 176642], 'l': 33, 'o': [{'o': 'i', 'i': [0, 13], 'a': 'ease of the technology and artifi'}]}",,,
23728,70,8,178.42,editor,d,['With the increase of the technology'],', and artifi',',"[[0, 35], [0, 46]]","{'t': [177543, 178420], 'l': 11, 'o': [{'o': 'd', 'i': [[0, 35], [0, 46]], 'd': [[1, 11]]}]}",,,
23729,70,9,179.005,editor,i,"['With the increase of the technology, ']",", '",',',"[0, 35]","{'t': [178886, 179005], 'l': 2, 'o': [{'o': 'i', 'i': [0, 35], 'a': ', '}]}",,,
