Unnamed: 0,essay_num,op_index,time,op_loc,op_type,current_editor,add,delete,selected_text,cursor_location,recording_obj,Unnamed: 12,Unnamed: 13,Unnamed: 14
17874,53,0,644.955,editor,i,['\tI'],\tI',,,"[0, 0]","{'t': [641134, 644955], 'l': 2, 'o': [{'o': 'i', 'i': [0, 0], 'a': '\tI'}]}",,,
17875,53,1,647.132,editor,i,['\tI believe that '],believe that ',,,"[0, 2]","{'t': [645160, 647132], 'l': 14, 'o': [{'o': 'i', 'i': [0, 2], 'a': ' believe that '}]}",,,
17876,53,2,651.253,editor,i,['\tI believe that A'],A',,,"[0, 16]","{'t': 651253, 'o': [{'o': 'i', 'i': [0, 16], 'a': 'A'}]}",,,
17877,53,3,651.894,editor,i,['\tI believe that Auto'],uto',,,"[0, 17]","{'t': [651422, 651894], 'l': 3, 'o': [{'o': 'i', 'i': [0, 17], 'a': 'uto'}]}",,,
17878,53,4,652.573,editor,d,['\tI believe that '],,Auto',,"[[0, 16], [0, 20]]","{'t': [652159, 652573], 'l': 4, 'o': [{'o': 'd', 'i': [[0, 16], [0, 20]], 'd': [[1, 4]]}]}",,,
17879,53,5,653.564,editor,i,['\tI believe that automatic'],automatic',,,"[0, 16]","{'t': [652641, 653564], 'l': 9, 'o': [{'o': 'i', 'i': [0, 16], 'a': 'automatic'}]}",,,
17880,53,6,654.025,editor,d,['\tI believe that automati'],,c',,"[[0, 24], [0, 25]]","{'t': 654025, 'o': [{'o': 'd', 'i': [[0, 24], [0, 25]]}]}",,,
17881,53,7,657.016,editor,i,['\tI believe that automation is a great thing for '],on is a great thing for ',,,"[0, 24]","{'t': [654235, 657016], 'l': 24, 'o': [{'o': 'i', 'i': [0, 24], 'a': 'on is a great thing for '}]}",,,
17882,53,8,658.367,editor,i,['\tI believe that automation is a great thing for d'],d',,,"[0, 48]","{'t': 658367, 'o': [{'o': 'i', 'i': [0, 48], 'a': 'd'}]}",,,
17883,53,9,658.631,editor,i,['\tI believe that automation is a great thing for dev'],ev',,,"[0, 49]","{'t': [658470, 658631], 'l': 2, 'o': [{'o': 'i', 'i': [0, 49], 'a': 'ev'}]}",,,
17884,53,10,660.226,editor,d,['\tI believe that automation is a great thing for de'],,v',,"[[0, 50], [0, 51]]","{'t': 660226, 'o': [{'o': 'd', 'i': [[0, 50], [0, 51]]}]}",,,
17885,53,11,660.529,editor,d,['\tI believe that automation is a great thing for '],,de',,"[[0, 48], [0, 50]]","{'t': [660378, 660529], 'l': 2, 'o': [{'o': 'd', 'i': [[0, 48], [0, 50]], 'd': [[1, 2]]}]}",,,
17886,53,12,663.672,editor,i,['\tI believe that automation is a great thing for furthering society.'],furthering society.',,,"[0, 48]","{'t': [661117, 663672], 'l': 19, 'o': [{'o': 'i', 'i': [0, 48], 'a': 'furthering society.'}]}",,,
17887,53,13,1131.706,editor,i,['\tI believe that automation is a great thing for furthering society. I'],I',,,"[0, 67]","{'t': [665231, 1131706], 'l': 2, 'o': [{'o': 'i', 'i': [0, 67], 'a': ' I'}]}",,,
