Unnamed: 0,essay_num,op_index,time,op_loc,op_type,current_editor,add,delete,selected_text,cursor_location,recording_obj,Unnamed: 12,Unnamed: 13,Unnamed: 14
11753,30,0,206.312,essay_prompt,y,,,,"We will describe an issue and provide three different perspectives on the issue. You are asked to read and consider the issue and perspectives, state your own perspective on the issue, and analyze the relationship between your perspective and at least one other perspective on the issue.
Issue:
Automation is generally seen as a sign of progress, but what is lost when we replace humans with machines?

Intelligent Machines
Many of the goods and services we depend on daily are now supplied by intelligent, automated machines rather than human beings. Robots build cars and other goods on assembly lines, where once there were human workers. Many of our phone conversations are now conducted not with people but with sophisticated technologies. We can now buy goods at a variety of stores without the help of a human cashier. Automation is generally seen as a sign of progress, but what is lost when we replace humans with machines? Given the accelerating variety and prevalence of intelligent machines, it is worth examining the implications and meaning of their presence in our lives.
Perspective One (Dystopian view)
What we lose with the replacement of people by machines is some part of our own humanity. Even our mundane daily encounters no longer require from us basic courtesy, respect, and tolerance for other people.
Perspective Two (Utilitarian view)
Machines are good at low-skill, repetitive jobs, and at high-speed, extremely precise jobs. In both cases they work better than humans. This efficiency leads to a more prosperous and progressive world for everyone.
Perspective Three (Progressive view)
Intelligent machines challenge our long-standing ideas about what humans are or can be. This is good because it pushes both humans and machines toward new, unimagined possibilities.",,,,,
11754,30,1,215.064,editor,i,['M'],M',,,"[0, 0]","{'t': 215064, 'o': [{'o': 'i', 'i': [0, 0], 'a': 'M'}]}",,,
11755,30,2,220.679,editor,i,['My personal perspective on the'],y personal perspective on the',,,"[0, 1]","{'t': [215515, 220679], 'l': 29, 'o': [{'o': 'i', 'i': [0, 1], 'a': 'y personal perspective on the'}]}",,,
11756,30,3,221.178,editor,d,['My personal perspective on th'],,e',,"[[0, 29], [0, 30]]","{'t': 221178, 'o': [{'o': 'd', 'i': [[0, 29], [0, 30]]}]}",,,
11757,30,4,225.127,editor,i,['My personal perspective on this issue is that while autop'],is issue is that while autop',,,"[0, 29]","{'t': [221400, 225127], 'l': 28, 'o': [{'o': 'i', 'i': [0, 29], 'a': 'is issue is that while autop'}]}",,,
11758,30,5,225.811,editor,d,['My personal perspective on this issue is that while auto'],,p',,"[[0, 56], [0, 57]]","{'t': 225811, 'o': [{'o': 'd', 'i': [[0, 56], [0, 57]]}]}",,,
11759,30,6,230.435,editor,i,['My personal perspective on this issue is that while automation can lead to increased i'],mation can lead to increased i',,,"[0, 56]","{'t': [226278, 230435], 'l': 30, 'o': [{'o': 'i', 'i': [0, 56], 'a': 'mation can lead to increased i'}]}",,,
11760,30,7,230.793,editor,d,['My personal perspective on this issue is that while automation can lead to increased '],,i',,"[[0, 85], [0, 86]]","{'t': 230793, 'o': [{'o': 'd', 'i': [[0, 85], [0, 86]]}]}",,,
11761,30,8,232.834,editor,i,['My personal perspective on this issue is that while automation can lead to increased efficiency anmd'],efficiency anmd',,,"[0, 85]","{'t': [230951, 232834], 'l': 15, 'o': [{'o': 'i', 'i': [0, 85], 'a': 'efficiency anmd'}]}",,,
11762,30,9,234.079,editor,d,['My personal perspective on this issue is that while automation can lead to increased efficiency an'],,md',,"[[0, 98], [0, 100]]","{'t': [233697, 234079], 'l': 2, 'o': [{'o': 'd', 'i': [[0, 98], [0, 100]], 'd': [[1, 2]]}]}",,,
11763,30,10,245.456,editor,i,"['My personal perspective on this issue is that while automation can lead to increased efficiency and progress, it also raises important questions about the role of ']","d progress, it also raises important questions about the role of '",,,"[0, 98]","{'t': [234212, 245456], 'l': 65, 'o': [{'o': 'i', 'i': [0, 98], 'a': 'd progress, it also raises important questions about the role of '}]}",,,
11764,30,11,247.033,editor,i,"['My personal perspective on this issue is that while automation can lead to increased efficiency and progress, it also raises important questions about the role of h']",h',,,"[0, 163]","{'t': 247033, 'o': [{'o': 'i', 'i': [0, 163], 'a': 'h'}]}",,,
11765,30,12,250.106,editor,i,"['My personal perspective on this issue is that while automation can lead to increased efficiency and progress, it also raises important questions about the role of humans in societr']",umans in societr',,,"[0, 164]","{'t': [247134, 250106], 'l': 16, 'o': [{'o': 'i', 'i': [0, 164], 'a': 'umans in societr'}]}",,,
11766,30,13,250.896,editor,d,"['My personal perspective on this issue is that while automation can lead to increased efficiency and progress, it also raises important questions about the role of humans in societ']",,r',,"[[0, 179], [0, 180]]","{'t': 250896, 'o': [{'o': 'd', 'i': [[0, 179], [0, 180]]}]}",,,
11767,30,14,254.647,editor,i,"['My personal perspective on this issue is that while automation can lead to increased efficiency and progress, it also raises important questions about the role of humans in society. When we rep[lace ']",y. When we rep[lace ',,,"[0, 179]","{'t': [251171, 254647], 'l': 20, 'o': [{'o': 'i', 'i': [0, 179], 'a': 'y. When we rep[lace '}]}",,,
11768,30,15,255.909,editor,d,"['My personal perspective on this issue is that while automation can lead to increased efficiency and progress, it also raises important questions about the role of humans in society. When we rep']",,[lace ',,"[[0, 193], [0, 199]]","{'t': [255095, 255909], 'l': 6, 'o': [{'o': 'd', 'i': [[0, 193], [0, 199]], 'd': [[1, 6]]}]}",,,
11769,30,16,266.856,editor,i,"['My personal perspective on this issue is that while automation can lead to increased efficiency and progress, it also raises important questions about the role of humans in society. When we replace humans with machines, we risk losing a sense of connection and empatr']","lace humans with machines, we risk losing a sense of connection and empatr'",,,"[0, 193]","{'t': [256671, 266856], 'l': 74, 'o': [{'o': 'i', 'i': [0, 193], 'a': 'lace humans with machines, we risk losing a sense of connection and empatr'}]}",,,
11770,30,17,267.59,editor,d,"['My personal perspective on this issue is that while automation can lead to increased efficiency and progress, it also raises important questions about the role of humans in society. When we replace humans with machines, we risk losing a sense of connection and empat']",,r',,"[[0, 266], [0, 267]]","{'t': 267590, 'o': [{'o': 'd', 'i': [[0, 266], [0, 267]]}]}",,,
11771,30,18,269.703,editor,i,"['My personal perspective on this issue is that while automation can lead to increased efficiency and progress, it also raises important questions about the role of humans in society. When we replace humans with machines, we risk losing a sense of connection and empathy with ']",hy with ',,,"[0, 266]","{'t': [268304, 269703], 'l': 8, 'o': [{'o': 'i', 'i': [0, 266], 'a': 'hy with '}]}",,,
11772,30,19,271.954,editor,d,"['My personal perspective on this issue is that while automation can lead to increased efficiency and progress, it also raises important questions about the role of humans in society. When we replace humans with machines, we risk losing a sense of connection and empathy ']",,with ',,"[[0, 269], [0, 274]]","{'t': [270751, 271954], 'l': 5, 'o': [{'o': 'd', 'i': [[0, 269], [0, 274]], 'd': [[1, 5]]}]}",,,
11773,30,20,277.079,editor,i,"['My personal perspective on this issue is that while automation can lead to increased efficiency and progress, it also raises important questions about the role of humans in society. When we replace humans with machines, we risk losing a sense of connection and empathy in our interactions. Alsop']",in our interactions. Alsop',,,"[0, 269]","{'t': [272385, 277079], 'l': 26, 'o': [{'o': 'i', 'i': [0, 269], 'a': 'in our interactions. Alsop'}]}",,,
11774,30,21,278.038,editor,d,"['My personal perspective on this issue is that while automation can lead to increased efficiency and progress, it also raises important questions about the role of humans in society. When we replace humans with machines, we risk losing a sense of connection and empathy in our interactions. Also']",,p',,"[[0, 294], [0, 295]]","{'t': 278038, 'o': [{'o': 'd', 'i': [[0, 294], [0, 295]]}]}",,,
11775,30,22,296.191,editor,i,"['My personal perspective on this issue is that while automation can lead to increased efficiency and progress, it also raises important questions about the role of humans in society. When we replace humans with machines, we risk losing a sense of connection and empathy in our interactions. Also, the displacement of human workers by machines can have negative economic and social consequences. In analyze']",", the displacement of human workers by machines can have negative economic and social consequences. In analyze'",,,"[0, 294]","{'t': [278293, 296191], 'l': 110, 'o': [{'o': 'i', 'i': [0, 294], 'a': ', the displacement of human workers by machines can have negative economic and social consequences. In analyze'}]}",,,
